PPI,min_score,max_score,avg_score
8ahs-model-66_A_Z,-6.307897568,3.54823947,-0.464128822
8ahs-model-67_A_Z,-6.026041031,4.748326778,0.322454721
8ahs-model-68_A_Z,-6.051246643,5.181849003,-0.274447918
8ahs-model-69_A_Z,-6.229427814,6.219130516,0.420561641
8ahs-model-70_A_Z,-8.49021244,2.496165991,-1.868757129
8ahs-model-71_A_Z,-4.025173664,5.848927975,1.024066687
8ahs-model-72_A_Z,-8.372475624,3.972640038,-0.871275306
8ahs-model-73_A_Z,-8.492610931,2.053521633,-1.971577883
8ahs-model-74_A_Z,-7.684506416,3.013006687,-1.395795465
8ahs-model-75_A_Z,-8.172260284,3.532388687,-0.481525928
8ahs-model-76_A_Z,-6.298020363,2.536796093,-1.449550271
8ahs-model-77_A_Z,-5.049057484,3.557900429,-0.32514596
8ahs-model-78_A_Z,-5.899945259,3.634322643,-0.194215059
8ahs-model-79_A_Z,-7.754003048,3.669067383,-1.213905334
8ahs-model-80_A_Z,-5.839800835,4.161878586,-0.327287853
8ahs-model-81_A_Z,-5.102748394,2.210673094,-0.927128017
8ahs-model-82_A_Z,-9.337273598,2.556104898,-1.605693221
8ahs-model-83_A_Z,-5.70819521,1.865055561,-0.95162642
8ahs-model-84_A_Z,-6.981740952,4.600823402,-0.831256568
8ahs-model-85_A_Z,-7.144104481,1.735446334,-1.415148139
8ahs-model-86_A_Z,-8.614547729,2.361710548,-0.94804126
8ahs-model-87_A_Z,-4.352631569,7.070317745,0.832869232
8ahs-model-88_A_Z,-8.921598434,4.211000443,-0.830834806
8ahs-model-89_A_Z,-7.588706017,2.17159462,-0.936677873
8ahs-model-90_A_Z,-8.458094597,4.9960289,0.112902954
8ahs-model-91_A_Z,-8.376367569,2.578931332,-2.957821369
8ahs-model-92_A_Z,-8.341247559,2.380219221,-1.934235334
8ahs-model-93_A_Z,-6.126722813,1.98365593,-1.47134912
8ahs-model-94_A_Z,-6.769287586,1.862461925,-1.769342065
8ahs-model-95_A_Z,-7.709210873,3.150485992,-0.318003446
8ahs-model-96_A_Z,-5.396401405,5.754768848,-0.167123944
8ahs-model-97_A_Z,-7.341929436,3.783864975,-1.046405435
8ahs-model-98_A_Z,-7.620401859,5.209028721,-1.441532254
8ahs-model-99_A_Z,-7.017326355,4.86733532,0.125727728
8ahs-model-100_A_Z,-5.412302971,2.335688114,-0.431205928
8aj8-model-1_A_Z,-3.971218109,4.107401848,0.394883484
8aj8-model-2_A_Z,-9.933117867,2.636920214,-1.372951388
8aj8-model-3_A_Z,-4.72827673,3.524367571,-0.568169236
8aj8-model-4_A_Z,-9.426779747,1.922634125,-2.606809855
8aj8-model-5_A_Z,-9.656745911,3.175746918,-2.669459105
8aj8-model-6_A_Z,-5.014603615,3.672734499,-0.4826051
8aj8-model-7_A_Z,-9.021869659,3.807700396,-2.1658113
8aj8-model-8_A_Z,-2.682473421,5.371572495,0.802654803
8aj8-model-9_A_Z,-5.059322357,3.828348398,0.283046693
8aj8-model-10_A_Z,-6.926607132,2.351288557,-0.179419711
8aj8-model-11_A_Z,-3.387916803,3.122141361,0.053413082
8aj8-model-12_A_Z,-8.18433094,2.608829737,-1.227870822
8aj8-model-13_A_Z,-8.950828552,3.253294706,-1.414900661
8aj8-model-14_A_Z,-5.461387634,3.325962543,-0.569186509
8aj8-model-15_A_Z,-4.952047348,2.007724285,-0.78550005
8aj8-model-16_A_Z,-5.96168375,2.515786171,-1.176579118
8aj8-model-17_A_Z,-3.457465649,4.441779137,0.141884387
8aj8-model-18_A_Z,-3.696360588,2.873627901,-0.421470821
8aj8-model-19_A_Z,-5.440227509,3.506619215,-0.49913466
8aj8-model-20_A_Z,-7.471961975,4.585615635,-1.231454968
8aj8-model-21_A_Z,-8.358011246,1.927730441,-2.456229925
8aj8-model-22_A_Z,-5.529387951,3.069562197,-0.845582366
8aj8-model-23_A_Z,-6.250113487,3.52389884,-1.472319484
8aj8-model-24_A_Z,-7.343157291,2.47688961,-1.750669241
8aj8-model-25_A_Z,-5.74866724,2.656012058,-1.021858811
8aj8-model-26_A_Z,-5.298966408,3.722714424,-0.55417335
8aj8-model-27_A_Z,-3.582737684,3.110342264,-0.28040424
8aj8-model-28_A_Z,-10.19221687,1.843194842,-2.721868038
8aj8-model-29_A_Z,-5.970723629,2.996376991,-0.281353116
8aj8-model-30_A_Z,-5.74416399,3.090774298,-1.053152084
8aj8-model-31_A_Z,-9.367635727,1.787208557,-2.775492668
8aj8-model-32_A_Z,-9.398269653,2.343019247,-2.156367779
8aj8-model-33_A_Z,-4.312271118,2.049869061,-0.408245504
8aj8-model-34_A_Z,-5.331498623,2.757399559,-0.859778106
8aj8-model-35_A_Z,-4.908493519,3.685030699,-0.128350809
8aj8-model-36_A_Z,-7.422955513,2.356179953,-1.823884368
8aj8-model-37_A_Z,-5.835699081,3.077010632,-0.88094002
8aj8-model-38_A_Z,-3.465705872,2.968998909,-0.281836629
8aj8-model-39_A_Z,-8.659894943,3.645921946,-1.490092158
8aj8-model-40_A_Z,-5.793031693,2.684566498,-1.283463717
8aj8-model-41_A_Z,-5.925213814,2.46595192,-0.757468581
8aj8-model-42_A_Z,-5.241933346,2.191129684,-0.517310381
8aj8-model-43_A_Z,-6.545813084,3.264967918,-1.044159532
8aj8-model-44_A_Z,-4.910685062,2.489949942,-0.894270301
8aj8-model-45_A_Z,-6.89518261,3.256478786,-0.835920155
8aj8-model-46_A_Z,-4.812965393,2.634334087,-0.246163502
8aj8-model-47_A_Z,-9.439458847,3.354815722,-1.962809443
8aj8-model-48_A_Z,-4.239305496,3.437697172,-0.362175077
8aj8-model-49_A_Z,-5.446554661,3.161571026,-0.840093136
8aj8-model-50_A_Z,-6.176301956,3.442097187,-1.166166425
8aj8-model-51_A_Z,-3.638313055,2.542600632,-0.142605171
8aj8-model-52_A_Z,-5.751783848,3.577435017,-0.251102746
8aj8-model-53_A_Z,-9.280783653,2.792201757,-1.419658303
8aj8-model-54_A_Z,-5.027897835,2.314769745,-1.340552211
8aj8-model-55_A_Z,-5.892381668,3.848171949,-0.525022388
8aj8-model-56_A_Z,-4.330946445,2.605513573,-0.21411033
8aj8-model-57_A_Z,-6.269938469,3.961277246,-0.718389392
8aj8-model-58_A_Z,-5.353734016,2.355077505,-0.46066314
8aj8-model-59_A_Z,-7.1094594,2.485719919,-1.045554161
8aj8-model-60_A_Z,-8.179458618,2.856053352,-1.687256813
8aj8-model-61_A_Z,-6.79363966,1.532337546,-1.711005211
8aj8-model-62_A_Z,-6.68794632,2.867831707,-1.375466466
8aj8-model-63_A_Z,-3.882515192,2.229444504,-0.443090379
8aj8-model-64_A_Z,-10.34344006,3.818912268,-1.669571161
8aj8-model-65_A_Z,-8.580099106,2.266434669,-1.644941449
8aj8-model-66_A_Z,-11.38457966,3.226640463,-4.018059254
8aj8-model-67_A_Z,-4.812904835,2.437091589,-0.219707742
8aj8-model-68_A_Z,-7.049504757,2.212547064,-0.811888635
8aj8-model-69_A_Z,-4.341166019,4.290659904,0.833895981
8aj8-model-70_A_Z,-9.759301186,2.839986324,-1.061660886
8aj8-model-71_A_Z,-5.356469631,3.602080107,-0.145522445
8aj8-model-72_A_Z,-7.090266705,3.488176107,-1.811211348
8aj8-model-73_A_Z,-5.945564747,4.072656155,-0.527657092
8aj8-model-74_A_Z,-6.000572681,2.692989111,-1.496040583
8aj8-model-75_A_Z,-4.068796635,3.123796225,-0.136251122
8aj8-model-76_A_Z,-5.441274166,3.629809856,0.331867486
8aj8-model-77_A_Z,-6.610598564,3.392835617,-0.573839843
8aj8-model-78_A_Z,-8.953777313,2.056530476,-0.974077046
8aj8-model-79_A_Z,-3.683688164,3.14704895,0.638706446
8aj8-model-80_A_Z,-5.792615891,4.437839031,0.473809063
8aj8-model-81_A_Z,-8.693453789,1.651196241,-2.345540524
8aj8-model-82_A_Z,-7.130529404,2.793367863,-1.623381495
8aj8-model-83_A_Z,-7.298979282,1.780901551,-1.7711519
8aj8-model-84_A_Z,-5.836303711,2.745511293,-0.718775988
8aj8-model-85_A_Z,-9.08070755,3.532000542,-0.950433195
8aj8-model-86_A_Z,-4.694578648,2.924586296,-0.003983227
8aj8-model-87_A_Z,-6.271478653,1.717549086,-0.787441254
8aj8-model-88_A_Z,-6.971259117,3.595450401,-1.228245854
8aj8-model-89_A_Z,-3.75237751,1.322840333,-0.741125822
8aj8-model-90_A_Z,-5.215134621,6.22122097,-0.211461291
8aj8-model-91_A_Z,-9.153827667,2.760606289,-1.538356066
8aj8-model-92_A_Z,-5.588787079,3.315151691,-0.428801239
8aj8-model-93_A_Z,-6.169703007,2.592191219,-1.18321979
8aj8-model-94_A_Z,-8.220298767,3.48887682,-1.19077909
8aj8-model-95_A_Z,-6.20271492,2.371211529,-1.58595705
8aj8-model-96_A_Z,-5.600732327,4.053141594,-0.33905986
8aj8-model-97_A_Z,-5.087339401,1.953882813,-1.337191582
8aj8-model-98_A_Z,-9.752225876,2.302868366,-1.170538425
8aj8-model-99_A_Z,-5.954865456,3.891462088,-0.044844937
8aj8-model-100_A_Z,-5.061412811,2.737188339,-0.741722047
8alk-model-1_A_Z,-3.461693764,7.277625561,2.303193092
8alk-model-2_A_Z,-3.194680929,6.704548836,1.640518785
8alk-model-3_A_Z,-1.092553616,6.324806213,2.166488647
8alk-model-4_A_Z,-3.404654503,2.114393234,-0.312245607
8alk-model-5_A_Z,-3.954188824,2.346130848,-0.888493896
8alk-model-6_A_Z,-4.572723866,2.733948231,-0.576100826
8alk-model-7_A_Z,-3.270275593,6.149259567,1.654269934
8alk-model-8_A_Z,-6.291911125,2.791866302,-1.621930599
8alk-model-9_A_Z,-3.590746641,2.55931735,-0.650861204
8alk-model-10_A_Z,-6.687497139,2.647770405,-1.101321101
8alk-model-11_A_Z,-8.498725891,2.917274952,-1.648086309
8alk-model-12_A_Z,-6.34789896,2.751233578,-0.951213598
8alk-model-13_A_Z,-6.59603548,3.24884057,-0.890115201
8alk-model-14_A_Z,-4.26536417,1.614336133,-0.952610731
8alk-model-15_A_Z,-4.745686531,2.643660545,-0.488089681
8alk-model-16_A_Z,-5.133372784,4.638732433,0.505623341
8alk-model-17_A_Z,-4.665808678,2.412251472,-0.789027154
8alk-model-18_A_Z,-7.472006798,2.603226662,-0.974974215
8alk-model-19_A_Z,-11.62580013,2.34457469,-2.010361433
8alk-model-20_A_Z,-8.114693642,2.675823927,-1.03262651
8alk-model-21_A_Z,-6.006103039,3.306791782,-0.64387387
8alk-model-22_A_Z,-9.709292412,2.761657238,-2.018782616
8alk-model-23_A_Z,-4.348871231,2.971505642,-0.187710732
8alk-model-24_A_Z,-2.66512084,1.576999545,-0.668864429
8alk-model-25_A_Z,-4.648523808,1.731696606,-0.671877623
8alk-model-26_A_Z,-4.274428844,1.413337469,-1.3104496
8alk-model-27_A_Z,-4.263755798,1.460861444,-0.963561654
8alk-model-28_A_Z,-5.780830383,1.956108093,-1.270211458
8alk-model-29_A_Z,-3.891505003,2.08078599,-0.630643725
8alk-model-30_A_Z,-3.286009789,2.026552916,-0.145311624
8alk-model-31_A_Z,-4.526822567,2.465589762,-0.51230371
8alk-model-32_A_Z,-4.381223202,5.764364719,1.828940868
8alk-model-33_A_Z,-6.188145161,4.273287773,-0.481645674
8alk-model-34_A_Z,-3.8021667,2.424249649,-0.422291368
8alk-model-35_A_Z,-4.431074142,3.10879159,-1.320634246
8alk-model-36_A_Z,-6.389842033,3.336611271,-0.757332981
8alk-model-37_A_Z,-5.883245468,2.925729275,-1.237291694
8alk-model-38_A_Z,-5.967027664,4.187090874,0.015651712
8alk-model-39_A_Z,-5.813744545,3.358846188,-0.677503288
8alk-model-40_A_Z,-6.580597401,3.821639061,-0.480778545
8alk-model-41_A_Z,-7.136383057,3.301008224,-0.576402724
8alk-model-42_A_Z,-4.558859825,2.28097105,-0.576344132
8alk-model-43_A_Z,-2.436218977,3.364202261,0.525903165
8alk-model-44_A_Z,-5.44727993,1.918775916,-1.02555263
8alk-model-45_A_Z,-2.91191721,3.20391798,-0.460790873
8alk-model-46_A_Z,-6.943281174,3.511212587,0.153636679
8alk-model-47_A_Z,-4.502271652,1.64616251,-0.685824513
8alk-model-48_A_Z,-4.131753922,3.413043976,-1.162131548
8alk-model-49_A_Z,-6.280121803,2.958293438,-0.934602201
8alk-model-50_A_Z,-4.325722218,2.218913317,-0.98027724
8alk-model-51_A_Z,-4.458152771,1.424578667,-1.025424719
8alk-model-52_A_Z,-3.75673604,2.580861092,-0.886454165
8alk-model-53_A_Z,-4.622162819,2.112473488,-0.647169769
8alk-model-54_A_Z,-4.091762543,3.103225231,-0.597737372
8alk-model-55_A_Z,-6.872739792,1.490966558,-1.260927558
8alk-model-56_A_Z,-4.759283066,3.052750349,-0.458538979
8alk-model-57_A_Z,-6.2643466,2.332486153,-1.10099113
8alk-model-58_A_Z,-5.209902287,3.12438488,-0.933605552
8alk-model-59_A_Z,-6.667230606,2.327848673,-1.080616236
8alk-model-60_A_Z,-5.666785717,1.60512507,-0.877982378
8alk-model-61_A_Z,-6.680652618,2.43090868,-1.108296394
8alk-model-62_A_Z,-6.780763626,1.717105508,-1.625982761
8alk-model-63_A_Z,-4.183130741,2.528440714,-0.442522883
8alk-model-64_A_Z,-5.963941574,2.202168941,-1.140591025
8alk-model-65_A_Z,-7.810413361,2.921403408,-1.531880498
8alk-model-66_A_Z,-4.761931419,1.441912889,-0.777341008
8alk-model-67_A_Z,-5.174950123,3.687223196,0.359456778
8alk-model-68_A_Z,-5.425327778,4.522961617,0.603555501
8alk-model-69_A_Z,-3.557989597,1.041217089,-0.680278778
8alk-model-70_A_Z,-3.869413614,2.375953436,-0.873021781
8alk-model-71_A_Z,-4.842663765,2.478715897,-0.596893311
8alk-model-72_A_Z,-4.790390491,2.763656378,-1.177356482
8alk-model-73_A_Z,-3.61552,4.180892467,0.149303988
8alk-model-74_A_Z,-4.911576748,1.879380703,-1.100149632
8alk-model-75_A_Z,-4.38357687,2.112830639,-0.795035899
8alk-model-76_A_Z,-6.822389603,3.407049417,-0.982770741
8alk-model-77_A_Z,-4.991203308,2.923757076,-0.314223975
8alk-model-78_A_Z,-5.932555199,1.105578899,-1.149432778
8alk-model-79_A_Z,-4.731707573,2.101457357,-1.276902795
8alk-model-80_A_Z,-5.218495846,2.873748779,-0.814220369
8alk-model-81_A_Z,-5.293736458,3.34194994,-0.822644413
8alk-model-82_A_Z,-7.709321022,3.478950739,-0.733665049
8alk-model-83_A_Z,-7.009020805,1.877457857,-1.561843276
8alk-model-84_A_Z,-4.13454628,2.479268312,-0.232303739
8alk-model-85_A_Z,-5.641555786,2.101943493,-1.097808242
8alk-model-86_A_Z,-5.129734039,1.70560503,-1.347562909
8alk-model-87_A_Z,-6.225459576,2.573529243,-1.256999493
8alk-model-88_A_Z,-3.651252508,1.985047102,-0.310770541
8alk-model-89_A_Z,-3.198843956,1.438154936,-0.691760182
8alk-model-90_A_Z,-4.453070641,4.340014458,0.134390071
8alk-model-91_A_Z,-4.870718002,3.799969196,0.037438162
8alk-model-92_A_Z,-3.349185467,2.558909893,-0.413281769
8alk-model-93_A_Z,-4.474486351,3.778232813,-0.394521773
8alk-model-94_A_Z,-3.385193586,3.688209057,0.162065998
8alk-model-95_A_Z,-7.076408863,4.148605347,-0.705333054
8alk-model-96_A_Z,-5.022318363,2.391405582,-0.705810189
8alk-model-97_A_Z,-5.18201828,2.337787151,-1.450073242
8alk-model-98_A_Z,-4.425263882,2.745067835,-0.959017456
8alk-model-99_A_Z,-3.668366194,2.682416201,-0.527666807
8alk-model-100_A_Z,-5.873617649,3.211280584,-1.366344452
8av2-model-1_A_Z,-5.905772209,5.552967072,0.950725794
8av2-model-2_A_Z,-4.577610016,1.643627048,-1.176067233
8av2-model-3_A_Z,-7.375947475,2.314386368,-1.920266867
8av2-model-4_A_Z,-3.634895325,4.354560375,0.54112637
8av2-model-5_A_Z,-3.733519077,4.089969635,0.793392479
8av2-model-6_A_Z,-8.646903038,1.132793903,-3.164220333
8av2-model-7_A_Z,-7.007265568,1.463932991,-1.964537024
8av2-model-8_A_Z,-7.078978062,3.813333988,-2.06355238
8av2-model-9_A_Z,-6.8178792,1.613948941,-2.344190598
8av2-model-10_A_Z,-8.055366516,1.522421598,-2.038926601
8av2-model-11_A_Z,-5.2896595,0.592060208,-1.636826754
8av2-model-12_A_Z,-7.844768524,1.606294751,-2.535146236
8av2-model-13_A_Z,-3.815536022,2.235050678,-0.719253778
8av2-model-14_A_Z,-5.947191238,4.710871696,-1.087952137
8av2-model-15_A_Z,-5.810217857,3.181649208,-0.909846604
8av2-model-16_A_Z,-9.713442802,1.18875742,-3.612948179
8av2-model-17_A_Z,-6.615447044,2.253504753,-1.769670606
8av2-model-18_A_Z,-4.601877213,2.257332802,-0.211710647
8av2-model-19_A_Z,-7.937680721,0.758728325,-2.732694387
8av2-model-20_A_Z,-5.475426674,1.993552923,-1.503055573
8av2-model-21_A_Z,-5.955952644,2.82407546,-1.116239905
8av2-model-22_A_Z,-5.376879692,1.456958771,-1.760156989
8av2-model-23_A_Z,-5.257190228,1.488788843,-1.263543129
8av2-model-24_A_Z,-7.037203312,3.119719505,-2.008660793
8av2-model-25_A_Z,-7.24890995,2.043850422,-1.829629064
8av2-model-26_A_Z,-5.643120766,2.141035795,-1.16344738
8av2-model-27_A_Z,-4.247720242,3.254185438,-0.061445072
8av2-model-28_A_Z,-6.611698151,3.471782207,-1.55727303
8av2-model-29_A_Z,-10.07022667,0.876922727,-3.462016821
8av2-model-30_A_Z,-6.000653744,1.503805161,-1.834127545
8av2-model-31_A_Z,-8.0046978,0.98886621,-3.112035751
8av2-model-32_A_Z,-6.372179985,2.708080292,-0.576862037
8av2-model-33_A_Z,-3.878622055,1.451787472,-1.301840067
8av2-model-34_A_Z,-7.018333912,2.539514065,-1.63785255
8av2-model-35_A_Z,-7.168130875,1.323363304,-2.96611762
8av2-model-36_A_Z,-6.266226292,1.365503669,-0.884174466
8av2-model-37_A_Z,-4.057284355,1.288743973,-1.103911519
8av2-model-38_A_Z,-7.433200836,1.543028593,-2.264753819
8av2-model-39_A_Z,-4.72977829,2.359625816,-1.340601087
8av2-model-40_A_Z,-7.429245949,1.409305096,-1.630598426
8av2-model-41_A_Z,-4.122930527,2.735128164,-0.2414895
8av2-model-42_A_Z,-4.608394146,2.232861757,-0.772915959
8av2-model-43_A_Z,-4.590181828,1.753593683,-1.060909629
8av2-model-44_A_Z,-6.025931358,1.772489309,-1.694094419
8av2-model-45_A_Z,-6.907668114,1.833586216,-2.483323574
8av2-model-46_A_Z,-6.420032501,1.916365027,-1.749641061
8av2-model-47_A_Z,-6.912323952,2.641923189,-0.757010162
8av2-model-48_A_Z,-6.141180992,2.896640062,-1.682600856
8av2-model-49_A_Z,-7.507831573,1.754888296,-2.791295767
8av2-model-50_A_Z,-5.683628082,1.307255864,-1.708127022
8av2-model-51_A_Z,-4.217206001,2.566792011,-0.354791552
8av2-model-52_A_Z,-5.072071075,1.193493247,-1.632965684
8av2-model-53_A_Z,-5.554625988,1.599317908,-1.956394792
8av2-model-54_A_Z,-8.691165924,2.17526722,-2.850667953
8av2-model-55_A_Z,-6.28745079,1.861868501,-1.594490767
8av2-model-56_A_Z,-7.701959133,2.734346151,-2.25515461
8av2-model-57_A_Z,-5.643297195,1.921886086,-1.402403474
8av2-model-58_A_Z,-4.157491684,2.085294962,-1.724355578
8av2-model-59_A_Z,-4.873762608,1.47243762,-1.033369303
8av2-model-60_A_Z,-5.816923141,1.485999823,-2.002016783
8av2-model-61_A_Z,-7.275942802,1.399901271,-2.677395344
8av2-model-62_A_Z,-6.630989552,1.91655767,-1.883825064
8av2-model-63_A_Z,-3.367010832,3.070699215,0.166881874
8av2-model-64_A_Z,-3.477501631,1.332532644,-1.159952998
8av2-model-65_A_Z,-6.6170578,1.059997439,-2.156746864
8av2-model-66_A_Z,-5.565143585,1.960456371,-0.809161782
8av2-model-67_A_Z,-4.921158791,2.398421764,-1.645761371
8av2-model-68_A_Z,-3.964650631,1.723107576,-0.837888598
8av2-model-69_A_Z,-2.177223206,2.96483469,0.552101612
8av2-model-70_A_Z,-4.427864552,1.436120152,-0.814198732
8av2-model-71_A_Z,-3.990766048,1.461988688,-0.722390473
8av2-model-72_A_Z,-4.015635014,1.033328533,-1.227270961
8av2-model-73_A_Z,-7.974799633,1.624224544,-2.587068319
8av2-model-74_A_Z,-5.416215897,1.113693714,-1.613362551
8av2-model-75_A_Z,-3.340772629,1.326547503,-1.024754286
8av2-model-76_A_Z,-7.71557045,0.977963328,-3.306493282
8av2-model-77_A_Z,-4.544495583,1.021989584,-1.247104764
8av2-model-78_A_Z,-6.874236107,1.5218606,-2.035872698
8av2-model-79_A_Z,-6.648922443,3.931880236,-1.000769615
8av2-model-80_A_Z,-5.846972466,2.824292898,-1.398395896
8av2-model-81_A_Z,-3.825109243,1.163187504,-1.17777586
8av2-model-82_A_Z,-3.304832458,1.316756487,-0.984837472
8av2-model-83_A_Z,-8.073547363,3.080324888,-2.446699381
8av2-model-84_A_Z,-5.036619186,1.358372808,-0.94547677
8av2-model-85_A_Z,-6.851306915,1.563008308,-2.731055021
8av2-model-86_A_Z,-8.574670792,1.569575548,-2.93953371
8av2-model-87_A_Z,-5.344245434,1.742649674,-1.362833381
8av2-model-88_A_Z,-6.815450668,3.593668938,-2.036303997
8av2-model-89_A_Z,-6.938613415,2.986915827,-1.775480032
8av2-model-90_A_Z,-7.399442673,2.039467335,-2.001915216
8av2-model-91_A_Z,-3.874641895,1.732036352,-1.227197886
8av2-model-92_A_Z,-5.630413055,2.124013662,-1.483389974
8av2-model-93_A_Z,-4.100190163,2.70460391,-0.514867365
8av2-model-94_A_Z,-2.016400814,3.001226902,0.119991548
8av2-model-95_A_Z,-4.58686018,2.169836044,-0.675510108
8av2-model-96_A_Z,-4.922545433,0.997385502,-1.571209908
8av2-model-97_A_Z,-4.99106884,1.076793909,-1.381456256
8av2-model-98_A_Z,-6.733932018,1.744506955,-2.329491377
8av2-model-99_A_Z,-6.093306541,0.813535869,-1.852017641
8av2-model-100_A_Z,-6.045882702,2.359839439,-1.152145147
8ay3-model-1_A_Z,-3.472686291,8.930492401,2.976021528
8ay3-model-2_A_Z,-3.299279213,4.637073517,0.754663289
8ay3-model-3_A_Z,-3.835143566,1.430561781,-0.80069977
8ay3-model-4_A_Z,-5.005540848,3.306584358,-1.162509084
8ay3-model-5_A_Z,-4.91029644,3.472244978,-0.270309985
8ay3-model-6_A_Z,-5.243435383,4.265965462,0.089452997
8ay3-model-7_A_Z,-3.669588566,3.338589191,0.445274502
8ay3-model-8_A_Z,-4.268911839,1.376259208,-0.965003312
8ay3-model-9_A_Z,-6.89875555,3.496724606,-0.638585746
8ay3-model-10_A_Z,-3.893571615,3.517141342,0.473729104
8ay3-model-11_A_Z,-4.023712635,3.960757256,0.32048285
8ay3-model-12_A_Z,-3.525201797,3.598243713,0.387438059
8ay3-model-13_A_Z,-8.023832321,3.760362387,-1.243300438
8ay3-model-14_A_Z,-6.135705471,2.082795143,-1.024276853
8ay3-model-15_A_Z,-3.108081341,2.506079197,-0.202078328
8ay3-model-16_A_Z,-7.857748985,4.193844318,-0.963305116
8ay3-model-17_A_Z,-6.394023418,3.907655001,-0.876844108
8ay3-model-18_A_Z,-6.89758873,1.72819066,-1.415298581
8ay3-model-19_A_Z,-2.085626364,3.896300793,0.780950904
8ay3-model-20_A_Z,-4.497718811,4.933989048,0.761543095
8ay3-model-21_A_Z,-3.193917513,4.294031143,1.358461857
8ay3-model-22_A_Z,-5.46342802,2.720570564,-0.846727014
8ay3-model-23_A_Z,-4.297082901,3.370634794,-0.521858811
8ay3-model-24_A_Z,-5.442267418,3.769953251,-0.561849296
8ay3-model-25_A_Z,-5.30390358,2.278671503,-0.503514111
8ay3-model-26_A_Z,-2.41800189,3.831809521,0.631056786
8ay3-model-27_A_Z,-4.730665207,4.196630001,0.302159429
8ay3-model-28_A_Z,-4.306688786,4.442245007,0.455919802
8ay3-model-29_A_Z,-4.910063744,4.254484653,0.021246241
8ay3-model-30_A_Z,-4.234453678,3.175694704,0.172790289
8ay3-model-31_A_Z,-5.528194427,3.357224464,-0.51281178
8ay3-model-32_A_Z,-6.076075077,2.278564692,-1.152654052
8ay3-model-33_A_Z,-5.01850462,2.718492031,-0.694076121
8ay3-model-34_A_Z,-5.449217319,3.844480038,-0.273127675
8ay3-model-35_A_Z,-3.327831268,1.934195518,-0.619990766
8ay3-model-36_A_Z,-4.896785736,3.873320341,0.836295784
8ay3-model-37_A_Z,-5.822649956,2.622407198,-0.403056383
8ay3-model-38_A_Z,-4.015218735,2.849393606,-0.11804232
8ay3-model-39_A_Z,-4.591480732,2.276687384,-0.215562597
8ay3-model-40_A_Z,-4.14827013,3.893058777,0.370198339
8ay3-model-41_A_Z,-6.01736927,2.343078613,-0.310575902
8ay3-model-42_A_Z,-4.269918919,3.564908028,0.642031729
8ay3-model-43_A_Z,-6.283784866,1.622150421,-1.685882807
8ay3-model-44_A_Z,-6.340519905,3.730332375,0.280782163
8ay3-model-45_A_Z,-7.331510067,3.092357397,-0.722277045
8ay3-model-46_A_Z,-5.530539513,2.255931616,-0.867830753
8ay3-model-47_A_Z,-4.430949688,2.873766661,-0.416907966
8ay3-model-48_A_Z,-4.803329468,1.484324336,-0.692762017
8ay3-model-49_A_Z,-6.833212852,2.646268606,-0.28217867
8ay3-model-50_A_Z,-4.877915382,2.400291443,-0.521822393
8ay3-model-51_A_Z,-5.155241966,2.099973679,-1.599914074
8ay3-model-52_A_Z,-11.8896513,2.606888056,-1.102302194
8ay3-model-53_A_Z,-4.568825245,3.104765892,-0.192385748
8ay3-model-54_A_Z,-3.801682234,2.835346222,-0.347977519
8ay3-model-55_A_Z,-7.216547489,3.289487123,-1.232727766
8ay3-model-56_A_Z,-5.282439709,4.03229332,-0.911073685
8ay3-model-57_A_Z,-3.077567577,1.199358463,-0.960297287
8ay3-model-58_A_Z,-4.324417114,3.559108496,0.340432495
